Date,Open,High,Low,Close,Volume,Adj Close
2004-12-02,106.02,107.46,105.87,106.60,3503400,97.21
2004-12-01,105.25,106.15,104.96,106.00,3123200,96.66
2004-11-30,104.55,105.31,104.54,104.76,2966500,95.53
2004-11-29,105.43,105.59,104.51,105.08,2881900,95.82
2004-11-26,104.95,105.40,104.83,104.84,796200,95.60
2004-11-24,104.10,105.22,104.10,105.00,2427600,95.75
2004-11-23,103.75,104.07,103.08,103.81,2628300,94.66
2004-11-22,102.75,103.90,102.14,103.42,2344000,94.31
2004-11-19,104.77,104.77,101.91,103.04,3579400,93.96
2004-11-18,104.90,104.98,104.12,104.83,2086700,95.59
2004-11-17,104.05,105.40,103.94,104.71,3666000,95.49
2004-11-16,104.63,104.63,103.42,103.72,3694200,94.58
2004-11-15,104.85,105.10,103.65,104.62,3208200,95.40
2004-11-12,103.45,104.90,103.27,104.66,4435100,95.44
2004-11-11,101.25,103.30,101.21,103.00,3966100,93.93
2004-11-10,100.91,101.33,100.38,100.75,2612000,91.87
2004-11-09,100.22,101.28,99.89,100.87,2826500,91.98
2004-11-08,100.40,100.80,99.78,100.21,2819200,91.38
2004-11-05,100.50,101.74,99.35,100.85,5101400,91.97
2004-11-04,99.37,100.55,98.45,100.00,4381500,91.19
2004-11-03,100.01,100.50,98.68,99.37,4333900,90.62
2004-11-02,98.85,99.73,98.50,98.55,4270100,89.87
2004-11-01,98.20,98.91,97.80,98.32,2519900,89.66
2004-10-29,97.43,98.45,97.43,98.38,3862600,89.71
2004-10-28,96.10,98.14,95.80,97.43,5321900,88.85
2004-10-27,93.28,96.30,93.00,96.10,4620900,87.63
2004-10-26,92.80,94.78,92.80,93.76,3445400,85.50
2004-10-25,91.75,92.71,91.11,92.42,3019600,84.28
2004-10-22,93.02,93.74,92.01,92.70,3515900,84.53
2004-10-21,92.00,93.85,91.98,93.47,4023000,85.24
2004-10-20,92.11,92.69,90.74,92.34,3934700,83.98
2004-10-19,94.25,95.00,92.60,93.06,4144600,84.63
2004-10-18,94.16,94.45,93.09,94.25,2572100,85.71
2004-10-15,93.70,94.32,93.09,94.16,3188100,85.63
2004-10-14,94.00,94.16,92.40,92.93,3915000,84.51
2004-10-13,95.00,95.25,94.19,94.72,2924600,86.14
2004-10-12,93.25,94.80,93.24,94.59,2613100,86.02
2004-10-11,94.80,94.91,94.04,94.14,1624700,85.61
2004-10-08,94.85,95.50,93.91,94.24,3029400,85.70
2004-10-07,95.00,95.42,94.36,94.85,2758300,86.26
2004-10-06,94.07,95.66,93.75,95.53,3445200,86.88
2004-10-05,94.95,95.10,93.79,94.07,3938300,85.55
2004-10-04,94.80,95.45,94.44,94.87,3640600,86.28
2004-10-01,93.46,94.69,93.34,93.92,3184800,85.41
2004-09-30,93.35,93.57,92.45,93.24,2721700,84.80
2004-09-29,93.06,93.47,92.40,93.28,3005900,84.83
2004-09-28,92.75,93.24,91.77,93.06,2806600,84.63
2004-09-27,93.48,93.49,92.12,92.75,3414700,84.35
2004-09-24,93.67,93.77,92.84,93.48,2614100,85.01
2004-09-23,92.50,93.64,92.50,93.07,4313900,84.64
2004-09-22,93.08,94.18,92.50,93.39,6459600,84.93
2004-09-21,93.00,94.96,92.75,94.90,6120400,86.31
2004-09-20,91.00,92.12,90.97,91.68,3017600,83.38
2004-09-17,93.29,93.46,91.81,92.05,2890900,83.71
2004-09-16,92.65,93.62,92.40,93.16,2530000,84.72
2004-09-15,94.00,94.01,92.41,92.41,2768000,84.04
2004-09-14,93.28,94.25,92.90,94.10,2900100,85.58
2004-09-13,93.40,93.60,92.77,93.60,2957800,85.12
2004-09-10,91.87,93.23,91.70,93.13,2846100,84.70
2004-09-09,92.10,92.16,90.61,91.87,3081200,83.55
2004-09-08,92.29,92.55,91.36,91.44,2901400,83.16
2004-09-07,91.20,92.78,91.06,92.23,3903300,83.88
2004-09-03,91.06,91.72,90.00,90.20,1667700,82.03
2004-09-02,89.20,91.30,88.89,91.06,2361400,82.81
2004-09-01,89.85,90.50,88.95,89.19,1913900,81.11
2004-08-31,89.56,89.81,88.46,89.65,2403900,81.53
2004-08-30,90.23,90.35,89.01,89.15,1824400,81.08
2004-08-27,91.12,91.20,90.17,90.48,1642400,82.29
2004-08-26,89.93,91.57,89.76,91.12,3366000,82.87
2004-08-25,87.78,90.25,87.56,90.03,4104300,81.88
2004-08-24,88.15,88.37,87.46,87.53,2371300,79.60
2004-08-23,87.81,88.34,87.28,87.50,4164200,79.58
2004-08-20,86.60,88.07,86.38,87.81,2651200,79.86
2004-08-19,87.31,87.69,85.95,86.60,2669200,78.76
2004-08-18,86.30,87.50,86.06,87.44,2979700,79.52
2004-08-17,87.16,87.25,86.24,86.39,3122600,78.57
2004-08-16,84.25,86.29,84.25,85.82,2990100,78.05
2004-08-13,83.86,84.25,83.29,84.25,2533900,76.62
2004-08-12,84.65,85.20,83.40,83.86,4773500,76.26
2004-08-11,84.80,85.60,84.18,84.65,3995400,76.98
2004-08-10,84.70,85.53,84.27,85.31,5453300,77.58
2004-08-09,84.55,85.20,84.03,84.55,2916200,76.89
2004-08-06,85.00,86.15,84.20,84.55,5065600,76.89
2004-08-05,88.10,88.10,85.69,85.80,3203000,78.03
2004-08-04,87.35,88.45,86.75,87.65,3460200,79.71
2004-08-03,88.40,89.06,87.48,87.68,2726800,79.74
2004-08-02,87.78,88.64,87.33,88.44,3020400,80.43
2004-07-30,89.05,89.36,87.71,88.19,3706400,80.20
2004-07-29,89.65,90.05,89.08,89.69,3588700,81.57
2004-07-28,88.27,89.30,87.33,88.71,4273500,80.68
2004-07-27,87.03,88.98,87.02,88.79,4131900,80.75
2004-07-26,87.72,88.19,86.63,87.03,3805400,79.15
2004-07-23,86.81,88.20,86.81,87.55,3096600,79.62
2004-07-22,87.02,88.50,85.72,87.76,4883400,79.58
2004-07-21,89.70,90.70,87.40,87.42,4535400,79.28
2004-07-20,87.25,89.85,87.21,89.70,4131100,81.34
2004-07-19,87.50,88.13,86.67,87.50,3308600,79.35
2004-07-16,89.53,89.58,87.15,87.25,3562400,79.12
2004-07-15,90.20,90.21,88.11,88.33,3899700,80.10
2004-07-14,89.56,91.48,89.54,89.89,3447500,81.52
2004-07-13,90.00,90.85,89.19,90.36,3744000,81.94
2004-07-12,90.05,90.80,88.80,90.66,3509600,82.21
2004-07-09,90.70,90.98,90.01,90.05,2518900,81.66
2004-07-08,89.90,91.23,89.83,90.00,3493200,81.62
2004-07-07,91.60,91.80,90.42,90.57,4501900,82.13
2004-07-06,92.61,92.96,91.89,92.20,2603700,83.61
2004-07-02,93.85,93.97,92.50,93.61,3330600,84.89
2004-07-01,94.17,94.35,92.68,93.65,4569500,84.93
2004-06-30,94.00,94.85,93.56,94.16,4135600,85.39
2004-06-29,93.00,94.20,92.78,94.00,3359300,85.24
2004-06-28,95.15,95.15,92.81,93.26,4380100,84.57
2004-06-25,93.20,94.85,92.94,94.55,8047400,85.74
2004-06-24,92.25,94.17,91.75,93.19,5519100,84.51
2004-06-23,91.00,91.99,90.53,91.72,6149000,83.18
2004-06-22,88.35,91.16,87.68,90.60,8249500,82.16
2004-06-21,89.89,90.00,88.60,88.79,3217900,80.52
2004-06-18,89.00,90.25,88.70,89.18,3823000,80.87
2004-06-17,89.25,89.65,88.53,89.34,3500700,81.02
2004-06-16,90.49,90.98,89.39,89.98,4149900,81.60
2004-06-15,92.18,92.41,89.98,90.21,5510300,81.81
2004-06-14,92.15,92.15,90.64,91.53,3043300,83.00
2004-06-10,93.01,93.01,92.14,93.01,1702500,84.35
2004-06-09,94.01,94.07,92.37,93.00,1996500,84.34
2004-06-08,93.58,94.10,92.64,94.00,2949300,85.24
2004-06-07,92.35,93.70,92.06,93.58,3493300,84.86
2004-06-04,91.50,91.99,91.23,91.52,3165000,82.99
2004-06-03,91.78,91.80,90.27,90.55,4224700,82.11
2004-06-02,93.00,93.01,91.65,91.77,4320100,83.22
2004-06-01,93.80,93.90,91.75,93.00,4142600,84.34
2004-05-28,93.29,93.95,92.99,93.91,2425800,85.16
2004-05-27,94.20,94.30,92.16,93.29,4652200,84.60
2004-05-26,93.03,93.75,92.50,93.39,2978600,84.69
2004-05-25,91.73,93.26,90.80,93.11,3927500,84.44
2004-05-24,92.45,93.12,91.35,91.73,3687700,83.18
2004-05-21,92.62,93.25,91.45,91.74,4060800,83.19
2004-05-20,93.05,93.74,92.12,92.40,3904600,83.79
2004-05-19,94.75,94.82,92.60,92.68,4751400,84.05
2004-05-18,93.10,94.01,92.52,93.31,3325600,84.62
2004-05-17,92.80,93.19,91.45,92.68,4520600,84.05
2004-05-14,94.12,94.62,92.60,94.01,4569700,85.25
2004-05-13,93.12,94.69,92.65,93.45,4692400,84.74
2004-05-12,91.85,93.07,90.23,92.92,6639300,84.26
2004-05-11,92.25,93.11,91.63,93.11,5288200,84.44
2004-05-10,90.75,92.13,90.08,92.10,6861800,83.52
2004-05-07,94.50,95.50,92.88,93.04,5480900,84.37
2004-05-06,95.15,95.54,93.83,95.15,5482900,86.29
2004-05-05,97.50,98.25,95.74,96.15,4822000,87.19
2004-05-04,97.75,98.50,96.78,97.37,3875200,88.30
2004-05-03,96.95,97.56,96.21,96.92,3267000,87.89
2004-04-30,98.51,99.00,96.31,96.75,3462600,87.74
2004-04-29,98.92,99.84,97.60,98.26,3899400,89.11
2004-04-28,100.25,100.25,98.40,98.40,3360600,89.23
2004-04-27,100.55,102.07,100.55,100.91,1888400,91.51
2004-04-26,101.00,102.27,100.96,101.15,2243900,91.73
2004-04-23,101.05,101.07,99.81,100.41,3034500,91.06
2004-04-22,100.01,102.35,100.00,101.80,3700200,92.09
2004-04-21,100.25,100.65,99.15,100.00,4035800,90.46
2004-04-20,102.65,103.07,99.91,99.91,2761100,90.38
2004-04-19,103.25,103.30,101.75,102.48,2497200,92.70
2004-04-16,102.25,103.70,101.82,103.36,3314300,93.50
2004-04-15,101.65,102.73,100.23,101.73,3763400,92.03
2004-04-14,102.00,102.55,100.49,101.41,5584300,91.74
2004-04-13,105.82,106.19,102.75,103.12,3977600,93.28
2004-04-12,105.80,106.14,105.70,105.82,1771200,95.73
2004-04-08,106.40,106.48,105.25,105.70,3014400,95.62
2004-04-07,105.37,105.77,104.78,105.25,2307100,95.21
2004-04-06,105.70,105.99,104.67,105.58,2920000,95.51
2004-04-05,105.95,106.30,105.14,105.70,2880900,95.62
2004-04-02,107.00,107.50,104.84,105.95,3951700,95.84
2004-04-01,104.24,106.04,104.24,106.00,3358700,95.89
2004-03-31,104.27,104.66,103.69,104.35,2480200,94.40
2004-03-30,103.70,104.65,103.32,104.26,3067700,94.32
2004-03-29,104.19,105.10,103.50,104.22,3612300,94.28
2004-03-26,101.85,104.22,101.51,103.75,4545500,93.85
2004-03-25,100.00,101.98,99.60,101.85,4840900,92.13
2004-03-24,101.50,101.60,98.38,99.24,6796300,89.77
2004-03-23,103.25,103.27,101.39,101.39,6971100,91.72
2004-03-22,102.16,102.16,99.84,101.30,4648000,91.64
2004-03-19,103.11,104.32,102.66,102.66,3018900,92.87
2004-03-18,103.85,104.08,102.40,103.70,3203800,93.81
2004-03-17,103.57,104.54,102.44,104.01,3272900,94.09
2004-03-16,103.50,104.74,102.26,103.06,4360800,93.23
2004-03-15,104.80,104.81,102.35,102.82,3343000,93.01
2004-03-12,104.15,105.12,103.42,104.93,3167300,94.92
2004-03-11,103.56,105.19,102.87,102.99,3427600,93.17
2004-03-10,105.76,105.90,103.30,103.55,3450200,93.67
2004-03-09,107.35,107.35,105.05,105.76,3070800,95.67
2004-03-08,109.06,109.29,107.17,107.35,2860100,97.11
2004-03-05,107.32,109.28,107.08,109.05,3893200,98.65
2004-03-04,107.03,108.85,106.83,108.52,3631900,98.17
2004-03-03,106.40,106.76,105.54,106.51,3033000,96.35
2004-03-02,106.90,107.88,106.40,106.40,2993100,96.25
2004-03-01,107.30,108.00,106.71,107.35,2849600,97.11
2004-02-27,106.79,107.80,105.61,105.87,3598000,95.77
2004-02-26,105.83,106.49,104.49,106.29,2160000,96.15
2004-02-25,104.57,106.00,104.44,105.82,2810400,95.73
2004-02-24,105.65,106.20,104.00,104.32,3547500,94.37
2004-02-23,106.57,107.44,105.92,106.67,2724600,96.50
2004-02-20,106.35,107.00,105.40,106.52,2800500,96.36
2004-02-19,107.10,107.48,105.56,105.77,2114600,95.68
2004-02-18,107.16,108.00,106.28,106.90,2413600,96.70
2004-02-17,106.65,107.82,106.57,106.92,2640300,96.72
2004-02-13,107.35,107.90,105.03,105.85,4110200,95.75
2004-02-12,107.33,107.80,106.50,107.40,4058900,97.16
2004-02-11,103.60,107.26,103.48,107.09,7277700,96.88
2004-02-10,101.65,102.44,101.43,102.18,2557900,92.43
2004-02-09,101.34,102.47,100.87,101.87,2518600,92.15
2004-02-06,99.29,101.56,99.14,101.34,3196000,91.67
2004-02-05,99.77,100.17,98.43,98.84,2803100,89.41
2004-02-04,101.15,101.20,99.70,99.75,3228600,90.24
2004-02-03,99.77,101.36,99.20,101.15,3663000,91.50
2004-02-02,99.23,100.46,98.47,99.81,3416300,90.29
2004-01-30,99.41,100.43,98.82,99.55,2982100,90.05
2004-01-29,99.25,99.69,97.81,99.40,3872500,89.92
2004-01-28,101.30,101.50,97.70,98.30,4070300,88.92
2004-01-27,102.19,102.75,100.80,101.05,3231600,91.41
2004-01-26,99.42,102.49,99.35,102.28,4096200,92.52
2004-01-23,101.08,101.08,98.79,99.50,3742700,90.01
2004-01-22,101.07,101.87,100.40,100.68,3893900,90.85
2004-01-21,100.30,101.50,99.37,101.50,3296000,91.59
2004-01-20,101.17,101.55,99.60,100.40,3095900,90.60
2004-01-16,101.15,101.59,100.03,100.48,6035000,90.67
2004-01-15,100.40,102.00,99.95,101.14,8331000,91.27
2004-01-14,97.50,99.50,97.46,99.38,4243200,89.68
2004-01-13,97.85,97.95,97.04,97.67,3257500,88.13
2004-01-12,97.60,97.85,96.45,97.78,2844700,88.23
2004-01-09,98.74,98.75,97.29,97.50,3297300,87.98
2004-01-08,98.73,98.98,97.70,98.75,3687800,89.11
2004-01-07,96.76,98.86,96.45,98.63,4457800,89.00
2004-01-06,97.36,97.67,96.38,96.60,4077800,87.17
2004-01-05,97.30,97.94,96.15,97.18,4817700,87.69
2004-01-02,98.80,99.09,96.58,97.13,3042300,87.65
2003-12-31,99.57,99.58,98.00,98.73,2877800,89.09
2003-12-30,99.90,99.90,98.77,99.16,1768300,89.48
2003-12-29,98.48,99.75,98.20,99.58,2480400,89.86
2003-12-26,97.55,98.43,97.55,97.94,887100,88.38
2003-12-24,97.82,97.95,97.45,97.55,985900,88.03
2003-12-23,98.34,98.80,98.15,98.22,2257200,88.63
2003-12-22,96.38,98.43,96.35,98.15,3618000,88.57
2003-12-19,97.10,97.39,95.84,96.38,5135600,86.97
2003-12-18,97.00,97.73,95.73,97.35,5603100,87.85
2003-12-17,97.03,98.50,96.77,98.35,4086700,88.75
2003-12-16,97.76,98.40,96.91,97.52,3629200,88.00
2003-12-15,99.93,100.78,97.75,97.75,3164600,88.21
2003-12-12,98.50,99.36,97.97,99.15,1720300,89.47
2003-12-11,97.97,99.11,97.45,98.34,2323600,88.74
2003-12-10,98.20,99.50,97.24,97.60,2995400,88.07
2003-12-09,98.80,98.90,97.60,98.20,2408100,88.61
2003-12-08,97.80,98.80,97.45,98.80,1822500,89.15
2003-12-05,98.73,99.31,97.60,98.03,2558100,88.46
2003-12-04,99.38,99.50,98.32,98.73,2085400,89.09
2003-12-03,98.25,100.00,97.90,99.29,4459800,89.60
2003-12-02,97.80,98.75,97.26,97.40,3055100,87.89
2003-12-01,96.23,97.77,96.23,97.48,3381800,87.96
2003-11-28,96.67,97.10,95.76,96.08,1040000,86.70
2003-11-26,96.49,96.70,95.37,96.67,2038900,87.23
2003-11-25,95.95,96.64,95.59,96.25,3013900,86.85
2003-11-24,93.95,95.09,93.50,94.92,2544200,85.65
2003-11-21,92.35,93.30,92.09,92.97,3075500,83.89
2003-11-20,93.75,93.93,91.70,91.76,3723700,82.80
2003-11-19,93.30,94.02,93.20,93.93,2768900,84.76
2003-11-18,95.00,95.05,93.35,93.73,2454400,84.58
2003-11-17,93.81,94.70,93.14,94.25,3130100,85.05
2003-11-14,96.09,96.69,93.45,93.80,3642800,84.64
2003-11-13,96.71,96.71,94.52,96.02,1991600,86.65
2003-11-12,95.95,96.85,95.68,96.70,2237700,87.26
2003-11-11,96.09,96.35,95.45,96.10,1801200,86.72
2003-11-10,96.98,96.98,95.58,96.08,3144100,86.70
2003-11-07,96.53,97.39,96.20,96.98,3537700,87.51
2003-11-06,95.47,96.69,94.65,96.53,3294500,87.11
2003-11-05,95.95,96.25,94.26,95.47,4089800,86.15
2003-11-04,96.20,96.20,94.71,95.95,3024200,86.58
2003-11-03,94.65,96.80,94.55,96.19,5128000,86.80
2003-10-31,93.43,94.89,93.43,93.90,3561200,84.73
2003-10-30,93.45,94.00,93.17,93.43,4359700,84.31
2003-10-29,92.65,93.16,92.00,92.65,5216600,83.60
2003-10-28,88.95,92.25,88.69,92.25,7022300,83.24
2003-10-27,87.50,88.52,86.80,88.19,4347800,79.58
2003-10-24,87.00,87.00,85.01,85.82,3396700,77.44
2003-10-23,86.22,87.92,86.02,87.00,3889600,78.51
2003-10-22,86.50,86.85,86.04,86.47,3431700,77.80
2003-10-21,87.02,88.91,87.02,87.62,3029500,78.84
2003-10-20,87.00,87.23,85.94,87.01,3232600,78.29
2003-10-17,88.03,88.55,86.73,87.17,3340500,78.43
2003-10-16,88.25,88.61,87.65,87.99,4122900,79.17
2003-10-15,89.45,89.63,88.55,88.75,4037000,79.85
2003-10-14,88.17,88.77,87.08,88.64,3297900,79.75
2003-10-13,87.70,88.68,87.62,88.17,1987100,79.33
2003-10-10,87.01,87.33,86.43,86.94,2729900,78.23
2003-10-09,87.68,88.45,86.81,87.00,4164200,78.28
2003-10-08,86.85,87.12,85.55,86.26,2808000,77.61
2003-10-07,86.72,87.32,85.84,86.84,3785600,78.14
2003-10-06,86.66,88.00,86.45,86.72,3215900,78.03
2003-10-03,86.24,88.11,86.24,86.66,4120100,77.97
2003-10-02,86.00,86.41,85.40,85.96,2957500,77.34
2003-10-01,83.90,86.13,83.90,86.00,4332500,77.38
2003-09-30,84.75,84.86,83.64,83.90,5257900,75.49
2003-09-29,85.15,85.99,84.57,85.00,4695800,76.48
2003-09-26,86.02,86.21,84.20,84.70,4020600,76.21
2003-09-25,85.82,86.46,85.23,85.52,5768300,76.95
2003-09-24,89.07,89.07,85.71,85.82,9448500,77.22
2003-09-23,90.80,91.35,88.99,89.06,10655700,80.13
2003-09-22,92.90,93.10,92.06,92.66,3700400,83.37
2003-09-19,93.25,93.74,92.80,93.73,3771500,84.33
2003-09-18,91.70,93.49,91.06,93.25,5804300,83.90
2003-09-17,90.70,91.99,90.40,91.00,3188300,81.88
2003-09-16,89.48,91.10,89.45,90.93,3992000,81.82
2003-09-15,89.93,90.74,89.20,89.20,2756500,80.26
2003-09-12,89.80,90.92,89.20,90.73,2838900,81.64
2003-09-11,89.44,90.46,88.81,89.84,3226500,80.83
2003-09-10,91.20,91.21,89.32,89.44,4240700,80.47
2003-09-09,91.20,92.11,90.85,91.79,3078700,82.59
2003-09-08,91.48,91.98,90.07,91.35,4167700,82.19
2003-09-05,91.26,92.22,90.34,90.96,2693200,81.84
2003-09-04,90.90,91.49,90.60,91.26,3691500,82.11
2003-09-03,90.70,91.49,90.04,90.82,3810600,81.72
2003-09-02,88.54,90.63,88.54,90.45,3802000,81.38
2003-08-29,86.90,88.60,86.75,88.49,2374700,79.62
2003-08-28,86.45,86.96,85.24,86.86,1741700,78.15
2003-08-27,86.51,86.51,85.75,85.97,1458500,77.35
2003-08-26,86.73,86.89,85.50,86.51,2586700,77.84
2003-08-25,87.00,87.00,86.02,86.73,2005800,78.04
2003-08-22,89.10,89.10,86.89,86.99,2836200,78.27
2003-08-21,88.25,88.58,87.39,88.10,2170400,79.27
2003-08-20,88.40,88.68,87.60,87.70,2535400,78.91
2003-08-19,88.32,89.10,87.90,89.03,2410300,80.11
2003-08-18,87.76,88.73,86.87,88.27,2899000,79.42
2003-08-15,87.96,88.24,87.07,87.76,991200,78.96
2003-08-14,87.16,88.05,86.45,87.95,2885400,79.13
2003-08-13,87.90,88.00,86.88,87.40,3118200,78.64
2003-08-12,85.77,87.68,85.77,87.68,3216100,78.89
2003-08-11,85.81,85.99,84.68,85.76,2574600,77.16
2003-08-08,85.21,86.10,85.20,85.82,2859900,77.22
2003-08-07,84.06,84.78,83.55,84.75,2808700,76.25
2003-08-06,83.00,85.13,82.96,84.05,4479100,75.62
2003-08-05,84.85,85.48,82.90,82.90,3488600,74.59
2003-08-04,85.10,85.55,83.43,84.65,4024700,76.16
2003-08-01,86.95,87.05,84.94,85.10,3897500,76.57
2003-07-31,87.95,89.10,87.04,87.14,4138500,78.41
2003-07-30,87.05,87.35,86.11,86.95,3306300,78.23
2003-07-29,86.50,87.84,85.98,86.83,3983000,78.13
2003-07-28,86.46,87.30,86.28,86.50,2211400,77.83
2003-07-25,85.37,86.78,84.75,86.42,3025400,77.76
2003-07-24,86.87,87.10,85.40,85.40,2893700,76.61
2003-07-23,86.30,86.42,85.28,86.10,2417900,77.24
2003-07-22,85.95,86.81,85.21,86.16,3244700,77.30
2003-07-21,87.59,87.69,85.20,85.70,2958400,76.88
2003-07-18,86.44,87.70,85.77,87.69,2949400,78.67
2003-07-17,86.95,87.00,85.86,86.44,3178300,77.55
2003-07-16,88.75,88.75,86.77,87.26,3544200,78.28
2003-07-15,89.95,90.26,87.85,88.02,5177400,78.96
2003-07-14,87.33,90.35,87.33,89.44,5519000,80.24
2003-07-11,86.99,87.95,86.61,87.32,3028300,78.34
2003-07-10,88.23,88.23,86.00,86.55,3643900,77.65
2003-07-09,88.07,88.65,87.57,88.23,4381900,79.15
2003-07-08,87.75,88.40,87.10,88.06,3994900,79.00
2003-07-07,85.70,88.21,85.60,87.74,4436600,78.71
2003-07-03,83.27,85.22,83.27,84.70,2837600,75.99
2003-07-02,85.31,86.20,84.59,85.40,5484800,76.61
2003-07-01,83.75,85.85,82.36,85.85,6162300,77.02
2003-06-30,83.10,83.75,82.20,83.75,5715700,75.13
2003-06-27,84.16,84.60,82.05,82.38,5158400,73.91
2003-06-26,85.00,85.60,83.31,84.15,6423200,75.49
2003-06-25,85.87,86.40,84.62,84.78,7199400,76.06
2003-06-24,85.80,87.06,85.66,86.60,3866900,77.69
2003-06-23,86.25,86.25,84.60,85.28,3513300,76.51
2003-06-20,86.75,87.40,86.01,86.25,3792200,77.38
2003-06-19,88.90,89.25,85.45,85.92,5506700,77.08
2003-06-18,90.10,90.41,88.40,88.90,5603300,79.75
2003-06-17,91.50,91.98,90.70,91.50,3906200,82.09
2003-06-16,90.00,91.50,89.56,91.50,4889800,82.09
2003-06-13,90.35,90.70,88.81,89.17,4594100,80.00
2003-06-12,89.74,90.50,89.17,90.35,4612900,81.06
2003-06-11,88.70,89.89,88.27,89.74,5230300,80.51
2003-06-10,87.90,88.90,87.24,88.70,4662700,79.58
2003-06-09,88.30,88.70,87.10,87.54,4954800,78.53
2003-06-06,88.25,89.50,87.50,88.70,9050400,79.58
2003-06-05,85.25,87.49,84.55,87.30,5971400,78.32
2003-06-04,82.56,85.59,82.55,85.25,4663300,76.48
2003-06-03,83.50,83.91,82.71,83.00,4236300,74.46
2003-06-02,81.50,84.48,81.50,83.54,7151600,74.95
2003-05-30,79.85,81.67,79.83,81.50,3850100,73.12
2003-05-29,79.91,81.08,79.32,79.59,5041500,71.40
2003-05-28,78.48,79.90,78.45,79.90,4746800,71.68
2003-05-27,76.15,78.74,75.22,78.48,4096000,70.41
2003-05-23,76.03,76.52,75.85,76.15,2052500,68.32
2003-05-22,75.35,76.37,75.28,76.03,3193500,68.21
2003-05-21,74.40,75.24,73.70,75.10,3241500,67.37
2003-05-20,74.40,74.81,73.22,74.45,4447500,66.79
2003-05-19,76.70,76.70,74.35,74.35,3981600,66.70
2003-05-16,75.20,76.90,75.20,76.70,4444000,68.81
2003-05-15,74.65,76.20,74.65,76.10,4318500,68.27
2003-05-14,75.00,75.35,74.35,74.95,3434300,67.24
2003-05-13,74.55,75.91,74.55,74.95,4053300,67.24
2003-05-12,75.00,76.00,74.24,75.49,3895100,67.72
2003-05-09,74.06,75.03,74.02,75.00,3849200,67.28
2003-05-08,77.21,77.21,74.00,74.06,7119900,66.44
2003-05-07,76.42,77.88,76.25,77.20,3728100,69.26
2003-05-06,76.49,77.92,76.01,77.20,3850100,69.26
2003-05-05,76.60,77.18,75.95,76.49,3548700,68.62
2003-05-02,75.33,76.98,74.02,76.60,4131500,68.72
2003-05-01,75.90,75.90,74.50,75.33,4106200,67.58
2003-04-30,76.24,76.87,75.63,75.90,3968900,68.09
2003-04-29,76.51,78.00,75.26,76.45,5327400,68.59
2003-04-28,76.37,77.20,75.51,76.51,3606000,68.64
2003-04-25,77.23,77.37,75.50,75.87,2820700,68.06
2003-04-24,78.43,78.43,76.60,77.35,3307100,69.28
2003-04-23,78.33,78.90,77.44,78.43,4008300,70.25
2003-04-22,76.35,78.39,74.92,78.33,5508800,70.16
2003-04-21,76.10,76.82,75.90,76.35,3176100,68.39
2003-04-17,75.20,76.49,74.83,76.10,4484200,68.17
2003-04-16,76.55,77.20,74.86,75.20,6181600,67.36
2003-04-15,74.49,76.60,73.71,76.54,6723400,68.56
2003-04-14,72.42,74.50,72.32,74.49,3678500,66.72
2003-04-11,72.61,73.44,71.81,72.42,2858600,64.87
2003-04-10,71.92,72.59,71.60,72.35,3458700,64.81
2003-04-09,72.70,73.75,71.86,71.91,4197600,64.41
2003-04-08,72.31,73.00,71.39,72.70,3343200,65.12
2003-04-07,73.50,74.15,72.12,72.31,4627000,64.77
2003-04-04,72.35,72.93,71.85,72.06,3704800,64.55
